rank_group,rank_absolute,domain,title,url,image_url,snippet,time_published,timestamp
12,17,antv.gov.vn,Ukraine bác cáo buộc bắn hạ máy bay Nga chở tù binh,https://antv.gov.vn/the-gioi-7/ukraine-bac-cao-buoc-ban-ha-may-bay-nga-cho-tu-binh--40956EAEA.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:11,"(ANTV) - Ngoại trưởng Nga Sergei Lavrov thông báo, nước này đã kêu gọi 
triệu tập phiên họp khẩn của Hội đồng Bảo an Liên hợp quốc trong ngày...",22 giờ trước,2024-01-25 16:56:39+00:00
71,76,dantri.com.vn,"Tìm thấy 2 hộp đen của máy bay ""chở tù binh Ukraine"" bị bắn rơi tại Nga",https://dantri.com.vn/the-gioi/tim-thay-2-hop-den-cua-may-bay-cho-tu-binh-ukraine-bi-ban-roi-tai-nga-20240125171501395.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:70,"(Dân trí) - Nhà chức trách Nga đã tìm thấy 2 hộp đen tại hiện trường vụ rơi 
máy bay vận tải quân sự Il-76 mà Moscow nói bị lực lượng Kiev...",1 ngày trước,2024-01-25 14:56:39+00:00
70,75,thanhnien.vn,"Nga cáo buộc Ukraine bắn rơi máy bay chở tù binh, Kyiv muốn quốc tế điều tra",https://thanhnien.vn/nga-cao-buoc-ukraine-ban-roi-may-bay-cho-tu-binh-kyiv-muon-quoc-te-dieu-tra-185240125070202068.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:69,"Tổng thống Ukraine Volodymyr Zelensky đã yêu cầu mở cuộc điều tra quốc tế 
về vụ máy bay vận tải quân sự rơi tại Nga, sau khi Moscow cáo buộc...",1 ngày trước,2024-01-25 14:56:39+00:00
68,73,vnexpress.net,Người Nhật tranh cãi về tân Hoa hậu gốc Ukraine,https://vnexpress.net/nguoi-nhat-tranh-cai-ve-tan-hoa-hau-goc-ukraine-4705066.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:67,"Người Nhật tranh cãi trên mạng xã hội về diện mạo đại diện cho vẻ đẹp của 
đất nước, sau khi người mẫu gốc Ukraine đăng quang Hoa hậu Nhật...",1 ngày trước,2024-01-25 14:56:39+00:00
74,79,dantri.com.vn,"Đại tá đặc công Ukraine đi bộ 600km, phá hủy 3 oanh tạc cơ Nga",https://dantri.com.vn/the-gioi/dai-ta-dac-cong-ukraine-di-bo-600km-pha-huy-3-oanh-tac-co-nga-20240125103620588.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:73,"(Dân trí) - Một đơn vị đặc nhiệm Ukraine đã đi bộ 600km để phá hủy oanh tạc 
cơ đậu tại sân bay quân sự Nga vào tháng 8 năm ngoái,...",1 ngày trước,2024-01-25 14:56:39+00:00
83,88,tuoitre.vn,Vụ máy bay Nga chở 65 tù binh Ukraine rơi: Còn nhiều bí ẩn,https://tuoitre.vn/vu-may-bay-nga-cho-65-tu-binh-ukraine-roi-con-nhieu-bi-an-20240125145302903.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:82,"Hiện vẫn chưa rõ lý do tại sao một máy bay vận tải quân sự Nga lại rơi ở 
khu vực Belgorod gần biên giới Ukraine hôm 24-1. Liệu nó bị tên lửa...",1 ngày trước,2024-01-25 14:56:39+00:00
75,80,baotintuc.vn,"Vụ rơi máy bay Nga chở tù binh Ukraine: Nga đề nghị HĐBA Liên hợp quốc họp 
khẩn",https://baotintuc.vn/the-gioi/vu-roi-may-bay-nga-cho-tu-binh-ukraine-nga-de-nghi-hdba-lien-hop-quoc-hop-khan-20240125093620982.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:74,"Ngoại trưởng Nga Sergei Lavrov thông báo nước này đã kêu gọi triệu tập 
phiên họp khẩn của HĐBA LHQ trong ngày 25/1 sau vụ rơi máy bay Nga...",1 ngày trước,2024-01-25 14:56:39+00:00
77,82,vietnamnet.vn,"Máy bay chở binh sĩ Ukraine bị hắn hạ: Cáo buộc của Moscow và giải thích từ 
Kiev",https://vietnamnet.vn/may-bay-cho-binh-si-ukraine-bi-han-ha-cao-buoc-cua-moscow-va-giai-thich-tu-kiev-2243644.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:76,"Nga ngày 24/1 đã cáo buộc Ukraine cố tình bắn hạ một máy bay vận tải quân 
sự của Nga chở 65 binh sĩ Ukraine, khiến tổng cộng 74 người thiệt...",1 ngày trước,2024-01-25 14:56:39+00:00
78,83,dantri.com.vn,Ukraine lên tiếng vụ máy bay Nga chở tù binh bị bắn rơi,https://dantri.com.vn/the-gioi/ukraine-len-tieng-vu-may-bay-nga-cho-tu-binh-bi-ban-roi-20240125062843913.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:77,"(Dân trí) - Giới chức Ukraine kêu gọi một cuộc điều tra quốc tế về vụ máy 
bay vận tải Il-76 của Nga bị rơi khiến toàn bộ 74 người trên...",1 ngày trước,2024-01-25 14:56:39+00:00
79,84,tuoitre.vn,"Những chú mèo ra trận, kiếm tiền quyên góp cho lính Ukraine",https://tuoitre.vn/nhung-chu-meo-ra-tran-kiem-tien-quyen-gop-cho-linh-ukraine-20240125102923836.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:78,"Mạng xã hội Ukraine và Nga đang tràn ngập những chú mèo. Chúng hỗ trợ tinh 
thần binh lính, thu hút các khoản góp cho quân đội và còn chống...",1 ngày trước,2024-01-25 14:56:39+00:00
80,85,baotintuc.vn,Toàn cảnh vụ rơi máy bay quân sự khiến xung đột Nga – Ukraine thêm nóng,https://baotintuc.vn/the-gioi/toan-canh-vu-roi-may-bay-quan-su-khien-xung-dot-nga-ukraine-them-nong-20240125171340759.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:79,"Chiếc máy bay vận tải hạng nặng IL-76 của Nga đang bay về phía Belgorod gần 
biên giới Ukraine thì rơi và bốc cháy. Vụ tai nạn ngay lập tức...",1 ngày trước,2024-01-25 14:56:39+00:00
91,96,baonghean.vn,'Chúng tôi không biết tiền của Mỹ đi đâu ở Ukraine',https://baonghean.vn/chung-toi-khong-biet-tien-cua-my-di-dau-o-ukraine-post283926.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:90,"Thượng nghị sĩ Mỹ J.D. Vance cho rằng mọi người ở Hoa Kỳ không biết số tiền 
phân bổ cho Ukraine đã đi đâu còn tình trạng tham nhũng ở Kiev...",1 ngày trước,2024-01-25 14:56:39+00:00
92,97,hanoimoi.vn,Ukraine sẽ xây dựng 4 lò phản ứng hạt nhân mới trong năm nay,https://hanoimoi.vn/ukraine-se-xay-dung-4-lo-phan-ung-hat-nhan-moi-trong-nam-nay-656838.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:91,"Ukraine dự kiến ​​​​xây dựng 4 lò phản ứng điện hạt nhân mới vào mùa hè 
hoặc mùa thu này, Bộ trưởng Năng lượng German Galushchenko nói với...",1 ngày trước,2024-01-25 14:56:39+00:00
67,72,www.24h.com.vn,"Bộ trưởng Đức ""nói thẳng"" về viện trợ cho Ukraine",https://www.24h.com.vn/tin-tuc-quoc-te/bo-truong-duc-noi-thang-ve-vien-tro-cho-ukraine-c415a1538737.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:66,"Bộ trưởng Tài chính Đức cho biết, chi phí hỗ trợ Ukraine cần được phân chia 
công bằng giữa các nước thành viên EU.",1 ngày trước,2024-01-25 14:56:39+00:00
95,100,vov.vn,UAV Nga tấn công hai vị trí phòng thủ của Ukraine,https://vov.vn/the-gioi/uav-nga-tan-cong-hai-vi-tri-phong-thu-cua-ukraine-post1073635.vov,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:94,"VOV.VN - Lực lượng Nga đã sử dụng máy bay không người lái (UAV) FPV nhắm 
mục tiêu vào hai vị trí phòng thủ của Ukraine, một xe bán tải và...",1 ngày trước,2024-01-25 14:56:39+00:00
65,70,vnexpress.net,Nga kêu gọi quốc tế điều tra Ukraine vì vụ rơi máy bay chở tù binh,https://vnexpress.net/nga-keu-goi-quoc-te-dieu-tra-ukraine-vi-vu-roi-may-bay-cho-tu-binh-4705050.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:64,"Điện Kremlin chỉ trích Kiev và cho rằng cần mở cuộc điều tra quốc tế nhằm 
vào chính phủ Ukraine sau vụ rơi máy bay Il-76 ở tỉnh Belgorod.",1 ngày trước,2024-01-25 14:56:39+00:00
33,38,tuoitre.vn,"Máy bay chở tù binh rơi, cả Nga và Ukraine đề nghị một cuộc điều tra quốc tế",https://tuoitre.vn/may-bay-cho-tu-binh-roi-ca-nga-va-ukraine-de-nghi-mot-cuoc-dieu-tra-quoc-te-20240125213444212.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:32,"Truyền thông Nga đưa tin các mảnh vỡ dường như của một tên lửa đã được tìm 
thấy tại địa điểm nơi một máy bay chở tù binh Ukraine bị rơi ở...",1 ngày trước,2024-01-25 14:56:39+00:00
35,40,vnexpress.net,Ukraine tấn công nhà máy lọc dầu Nga,https://vnexpress.net/ukraine-tan-cong-nha-may-loc-dau-nga-4705208.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:34,"Nguồn tin an ninh Ukraine cho biết nước này đã thực hiện cuộc tập kích UAV 
vào nhà máy lọc dầu ở thị trấn Tuapse, miền nam nước Nga.",1 ngày trước,2024-01-25 14:56:39+00:00
39,44,tuoitre.vn,Nga 'giội gáo nước lạnh' vào lời hứa về Ukraine của ông Trump,https://tuoitre.vn/nga-doi-gao-nuoc-lanh-vao-loi-hua-cua-ong-trump-20240125110529353.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:38,"Ông Trump từng tuyên bố có thể chấm dứt xung đột Nga - Ukraine trong vòng 
24 giờ nếu tái đắc cử tổng thống Mỹ vào năm 2024.",1 ngày trước,2024-01-25 14:56:39+00:00
63,68,dantri.com.vn,"Ukraine tung ""sát thủ trên không"", Nga chật vật xuyên thủng phòng tuyến",https://dantri.com.vn/the-gioi/ukraine-tung-sat-thu-tren-khong-nga-chat-vat-xuyen-thung-phong-tuyen-20240124232718626.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:62,"(Dân trí) - Nga đang gặp khó khăn trong việc xuyên thủng các tuyến phòng 
thủ của Ukraine khi Kiev triển khai máy bay không người lái nhắm...",1 ngày trước,2024-01-25 14:56:39+00:00
40,45,vnexpress.net,Ông Zelensky: Nga đang đùa giỡn với mạng sống tù binh Ukraine,https://vnexpress.net/ong-zelensky-nga-dang-dua-gion-voi-mang-song-tu-binh-ukraine-4704800.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:39,"Ông Zelensky chỉ trích Nga ""đùa giỡn với tính mạng tù binh Ukraine"", kêu 
gọi mở cuộc điều tra quốc tế về vụ rơi máy bay Il-76 tại tỉnh...",1 ngày trước,2024-01-25 14:56:39+00:00
45,50,vnexpress.net,Tranh cãi quanh vụ 'máy bay Nga chở tù binh Ukraine bị bắn rơi',https://vnexpress.net/tranh-cai-quanh-vu-may-bay-nga-cho-tu-binh-ukraine-bi-ban-roi-4705001.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:44,"Nga cho hay vận tải cơ Il-76 chở tù binh Ukraine bị bắn rơi tại tỉnh 
Belgorod, nhưng tuyên bố này vấp phải hoài nghi và tranh cãi trong giới...",1 ngày trước,2024-01-25 14:56:39+00:00
46,51,tienphong.vn,"Ukraine, Mỹ lên tiếng về vụ rơi máy bay Il-76 ở Nga",https://tienphong.vn/ukraine-my-len-tieng-ve-vu-roi-may-bay-il-76-o-nga-post1607479.tpo,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:45,"Tổng thống Ukraine Volodymyr Zelensky nói rằng cần phải xác minh mọi sự 
thật và tiến hành điều tra vụ rơi máy bay Il-76 của Nga hôm 24/1.",1 ngày trước,2024-01-25 14:56:39+00:00
24,29,dantri.com.vn,"Ukraine có phải dùng ""biện pháp cuối cùng"" khi viện trợ không đến?",https://dantri.com.vn/the-gioi/ukraine-co-phai-dung-bien-phap-cuoi-cung-khi-vien-tro-khong-den-20240125162701903.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:23,"(Dân trí) - Ukraine sẽ buộc phải thực hiện biện pháp đau đớn là in tiền để 
duy trì hoạt động của chính phủ nếu sắp tới không có viện trợ từ...",1 ngày trước,2024-01-25 14:56:39+00:00
21,26,tienphong.vn,"Xung đột Nga - Ukraine ngày 25/1: Cháy lớn tại kho dầu Nga, nhân chứng nói 
nhìn thấy máy bay không người lái",https://tienphong.vn/xung-dot-nga-ukraine-ngay-251-chay-lon-tai-kho-dau-nga-nhan-chung-noi-nhin-thay-may-bay-khong-nguoi-lai-post1607612.tpo,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:20,"Một đám cháy lớn đã bùng phát tại kho chứa dầu ở Tuapse (Krasnodar Krai, 
Nga) rạng sáng 25/1.",1 ngày trước,2024-01-25 14:56:39+00:00
7,12,baonghean.vn,"Nga tuyên bố sẽ truy tìm và trừng phạt những người Ukraine liên quan vụ bắn 
rơi máy bay Il-76 chở tù binh",https://baonghean.vn/nga-tuyen-bo-se-truy-tim-va-trung-phat-nhung-nguoi-ukraine-lien-quan-vu-ban-roi-may-bay-il-76-cho-tu-binh-post283906.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:6,"(Baonghean.vn) - Bộ Ngoại giao Nga gọi cuộc tấn công của Lực lượng vũ trang 
Ukraine vào máy bay Il-76 của ngành Hàng không vận tải quân sự...",1 ngày trước,2024-01-25 14:56:39+00:00
57,62,vnexpress.net,Đức có thể chuyển tên lửa cho Anh để gián tiếp hỗ trợ Ukraine,https://vnexpress.net/duc-co-the-chuyen-ten-lua-cho-anh-de-gian-tiep-ho-tro-ukraine-4705116.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:56,"Anh muốn nhận tên lửa hành trình Taurus từ Berlin để London có thể viện trợ 
thêm đạn Storm Shadow cho Ukraine, theo báo Đức. - VnExpress.",1 ngày trước,2024-01-25 14:56:39+00:00
58,63,vnexpress.net,Nga tuyên bố tập kích tổ hợp phòng không hơn nửa tỷ USD của Ukraine,https://vnexpress.net/nga-tuyen-bo-tap-kich-to-hop-phong-khong-hon-nua-ty-usd-cua-ukraine-4704968.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:57,"Nga lần đầu thông báo tấn công, phá hủy hệ thống tên lửa phòng không tầm 
trung SAMP/T được Pháp và Italy viện trợ cho Ukraine. - VnExpress.",1 ngày trước,2024-01-25 14:56:39+00:00
60,65,baotintuc.vn,"Mỹ, Nga chính thức lên tiếng về vụ 'máy bay chở tù binh Ukraine' rơi ở 
Belgorod",https://baotintuc.vn/the-gioi/my-nga-chinh-thuc-len-tieng-ve-vu-may-bay-cho-tu-binh-ukraine-roi-o-belgorod-20240125054112079.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:59,"Trong khi Ngoại trưởng Liên bang Nga Sergei Lavrov gọi vụ rơi máy bay này 
là một ""cuộc tấn công khủng bố"" và quy trách nhiệm cho Ukraine,...",1 ngày trước,2024-01-25 14:56:39+00:00
62,67,dantri.com.vn,Ukraine hé lộ vụ phá hủy máy bay ném bom Tu-22 của Nga,https://dantri.com.vn/the-gioi/ukraine-he-lo-vu-pha-huy-may-bay-nem-bom-tu-22-cua-nga-20240125075717977.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:61,"(Dân trí) - Tình báo Quốc phòng Ukraine đã tiến vào lãnh thổ Nga vào tháng 
8 năm ngoái, phá hủy một máy bay ném bom Tu-22M3 của Moscow và vô...",1 ngày trước,2024-01-25 14:56:39+00:00
26,31,dantri.com.vn,"Chiến sự Ukraine 25/1: Quân Nga bất ngờ ""từ lòng đất chui lên"", lính 
Ukraine choáng váng không kịp trở tay - Avdiivka ...",https://dantri.com.vn/the-gioi/chien-su-ukraine-251-nga-bat-ngo-tu-long-dat-chui-len-dot-kich-avdiivka-20240125094126421.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:25,"(Dân trí) - Quân đội Nga đã sử dụng một đường ống cũ để vượt qua phòng 
tuyến đối phương ở phía nam Avdiivka rồi bất ngờ ""từ lòng đất chui...",1 ngày trước,2024-01-25 14:56:39+00:00
93,98,baotintuc.vn,Binh sĩ Ukraine trên chiến trường bị 'già hóa'?,https://baotintuc.vn/the-gioi/binh-si-ukraine-tren-chien-truong-bi-gia-hoa-20240123093333335.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:92,"Độ tuổi trung bình của một binh sĩ Ukraine là 45 và điều này đặt ra thách 
thức. Những người lính lớn tuổi không thể có sức chiến đấu như...",2 ngày trước,2024-01-24 14:56:39+00:00
94,99,vov.vn,"Chiến thuật mới của Nga khiến phòng không Ukraine ""không kịp trở tay""",https://vov.vn/the-gioi/chien-thuat-moi-cua-nga-khien-phong-khong-ukraine-khong-kip-tro-tay-post1073570.vov,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:93,"Trái với chiến thuật được sử dụng trong những tháng trước đó khi mà các tên 
lửa được phóng theo từng đợt, cuộc tấn công tên lửa và UAV của...",2 ngày trước,2024-01-24 14:56:39+00:00
50,55,dantri.com.vn,"Ukraine có thành tựu quân sự bước ngoặt: Giáng đòn mạnh nghiêm trọng đáng 
báo động vào Nga",https://dantri.com.vn/the-gioi/ukraine-tuyen-bo-co-thanh-tuu-quan-su-buoc-ngoat-giang-don-manh-vao-nga-20240123142713975.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:49,"(Dân trí) - Kiev tuyên bố, kể từ đầu tháng 12/2023, các lực lượng vũ trang 
Ukraine đã phá hủy ít nhất 7 máy bay Nga, một thành tựu quân sự...",2 ngày trước,2024-01-24 14:56:39+00:00
85,90,dantri.com.vn,EU khó chuyển hàng tỷ USD đóng băng của Nga cho Ukraine,https://dantri.com.vn/the-gioi/eu-kho-chuyen-hang-ty-usd-dong-bang-cua-nga-cho-ukraine-20240124111457094.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:84,"(Dân trí) - Nguồn tin từ EU cho biết Liên minh này khó có thể tịch thu hàng 
tỷ USD mà họ đóng băng của Nga để chuyển cho Ukraine.",2 ngày trước,2024-01-24 14:56:39+00:00
84,89,tuoitre.vn,"Tin tức thế giới 24-1: Thổ Nhĩ Kỳ chấp thuận Thụy Điển gia nhập NATO; Mỹ 
viện trợ Ukraine 12 tỉ USD",https://tuoitre.vn/tin-tuc-the-gioi-24-1-tho-nhi-ky-chap-thuan-thuy-dien-gia-nhap-nato-my-vien-tro-ukraine-12-ti-usd-20240124064417001.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:83,"Thổ Nhĩ Kỳ phê chuẩn cho Thụy Điển gia nhập NATO; Mỹ trấn an Ukraine về 
tình hình viện trợ; Bình Nhưỡng dỡ bỏ xong Cổng Thống nhất,...",2 ngày trước,2024-01-24 14:56:39+00:00
47,52,dantri.com.vn,"Chiến sự Ukraine 24/1: Avdiivka nguy ngập, Kiev cấp tốc vá mảng vỡ lớn 
nhưng đã quá muộn?",https://dantri.com.vn/the-gioi/chien-su-ukraine-241-kiev-cap-toc-va-mang-vo-lon-o-avdiivka-20240124104325073.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:46,"(Dân trí) - Nhiệm vụ sống còn của Ukraine là giành lại sở chỉ huy trung 
tâm, nếu không toàn bộ sườn phòng thủ ở nam Avdiivka sẽ sụp đổ.",2 ngày trước,2024-01-24 14:56:39+00:00
2,7,baophapluat.vn,Tin không vui với Ukraine,https://baophapluat.vn/tin-khong-vui-voi-ukraine-post502777.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:1,"(PLVN) - Liên minh châu Âu (EU) không có khả năng tịch thu các khoản tiền 
của Ngân hàng Trung ương Nga hiện bị đóng băng do các lệnh trừng...",2 ngày trước,2024-01-24 14:56:39+00:00
51,56,vnexpress.net,Moskva cáo buộc Kiev bắn rơi máy bay chở tù binh Ukraine,https://vnexpress.net/moskva-cao-buoc-kiev-ban-roi-may-bay-cho-tu-binh-ukraine-4704760.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:50,"Moskva nói lực lượng Ukraine ở Kharkov dùng tên lửa bắn rơi máy bay quân sự 
Nga chở 65 tù binh Ukraine, gọi đây là hành vi ""man rợ"".",2 ngày trước,2024-01-24 14:56:39+00:00
72,77,dantri.com.vn,Toàn bộ 74 người trên máy bay Nga chở tù binh Ukraine thiệt mạng,https://dantri.com.vn/the-gioi/toan-bo-74-nguoi-tren-may-bay-nga-cho-tu-binh-ukraine-thiet-mang-20240124172840740.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:71,"(Dân trí) - Thống đốc vùng Belgorod, Nga Vyacheslav Gladkov xác nhận toàn 
bộ 74 người trên vận tải cơ Nga chở tù binh Ukraine đều đã thiệt...",2 ngày trước,2024-01-24 14:56:39+00:00
59,64,vnexpress.net,Nguy cơ cạn tiền phủ bóng Ukraine,https://vnexpress.net/nguy-co-can-tien-phu-bong-ukraine-4703888.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:58,"Làm thế nào để giữ ổn định kinh tế và duy trì sức chiến đấu khi viện trợ 
phương Tây không đến kịp đang là thách thức lớn mà Ukraine đối mặt.",2 ngày trước,2024-01-24 14:56:39+00:00
90,95,dantri.com.vn,"Chiến sự Ukraine 23/1: Phòng tuyến mạnh nhất của Kiev ở Avdiivka đã sụp đổ 
- Nga tiến vào thành phố",https://dantri.com.vn/the-gioi/chien-su-ukraine-231-phong-tuyen-manh-nhat-cua-kiev-o-avdiivka-sup-do-20240123102838565.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:89,"(Dân trí) - Các kênh Military Summary, Geroman và Suriyakmaps đồng loạt đưa 
tin, tuyến phòng thủ kiên cố nhất của Ukraine gần Avdiivka đã...",3 ngày trước,2024-01-23 14:56:39+00:00
20,25,plo.vn,“Chiến binh Ukraine” tiết lộ cách gây sốc tại Úc mở rộng,https://plo.vn/chien-binh-ukraine-tiet-lo-cach-gay-soc-tai-uc-mo-rong-post773253.html,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:19,"(PLO)-Sau chiến thắng sốc loại cựu vô địch Victoria Azarenka để lọt vào tứ 
kết Úc mở rộng, ""chiến binh Ukraine"" Dayana Yastremska đã chia sẻ...",3 ngày trước,2024-01-23 14:56:39+00:00
81,86,tuoitre.vn,Trùm tình báo Ukraine nói không có bằng chứng chủ Wagner Prighozin đã chết,https://tuoitre.vn/trum-tinh-bao-ukraine-noi-khong-co-bang-chung-chu-wagner-prighozin-da-chet-20240123182828144.htm,https://api.dataforseo.com/cdn/i/01261656-7358-0139-0000-cf452c09787d:80,"Giám đốc Tổng cục Tình báo Ukraine Kyrylo Budanov cho rằng Nga đang vật lộn 
với việc kiểm soát chất lượng vũ khí và mất nhiều quân hơn số...",3 ngày trước,2024-01-23 14:56:39+00:00
